raceId,team,points,circuitId,year
556,Ferrari,6.0,14,1977
389,Ferrari,0.0,21,1987
389,Ferrari,4.0,21,1987
556,Ferrari,0.0,14,1977
557,Ferrari,3.0,46,1977
557,Ferrari,1.0,46,1977
558,Ferrari,0.0,48,1977
388,Ferrari,0.0,36,1987
388,Ferrari,3.0,36,1987
558,Ferrari,0.0,48,1977
559,Ferrari,6.0,16,1977
559,Ferrari,0.0,16,1977
387,Ferrari,0.0,29,1988
560,Ferrari,9.0,18,1976
560,Ferrari,0.0,18,1976
387,Ferrari,0.0,29,1988
532,Ferrari,3.0,40,1978
532,Ferrari,4.0,40,1978
531,Ferrari,0.0,6,1978
502,Ferrari,0.0,40,1980
503,Ferrari,2.0,6,1980
395,Ferrari,0.0,10,1987
503,Ferrari,0.0,6,1980
395,Ferrari,0.0,10,1987
504,Ferrari,0.0,34,1980
504,Ferrari,0.0,34,1980
505,Ferrari,0.0,38,1980
505,Ferrari,0.0,38,1980
394,Ferrari,0.0,9,1987
506,Ferrari,1.0,10,1980
506,Ferrari,0.0,10,1980
507,Ferrari,0.0,70,1980
507,Ferrari,0.0,70,1980
508,Ferrari,0.0,39,1980
508,Ferrari,0.0,39,1980
509,Ferrari,0.0,21,1980
509,Ferrari,0.0,21,1980
394,Ferrari,0.0,9,1987
502,Ferrari,1.0,40,1980
510,Ferrari,2.0,7,1980
501,Ferrari,0.0,43,1980
500,Ferrari,0.0,30,1980
398,Ferrari,0.0,14,1987
398,Ferrari,3.0,14,1987
494,Ferrari,0.0,39,1981
494,Ferrari,0.0,39,1981
495,Ferrari,2.0,14,1981
495,Ferrari,0.0,14,1981
496,Ferrari,4.0,7,1981
496,Ferrari,0.0,7,1981
497,Ferrari,0.0,44,1981
497,Ferrari,0.0,44,1981
498,Ferrari,0.0,25,1980
498,Ferrari,0.0,25,1980
397,Ferrari,0.0,70,1987
499,Ferrari,0.0,18,1980
397,Ferrari,0.0,70,1987
499,Ferrari,0.0,18,1980
396,Ferrari,0.0,11,1987
396,Ferrari,0.0,11,1987
500,Ferrari,0.0,30,1980
501,Ferrari,2.0,43,1980
393,Ferrari,0.0,34,1987
510,Ferrari,0.0,7,1980
511,Ferrari,0.0,46,1980
523,Ferrari,6.0,39,1979
523,Ferrari,0.0,39,1979
524,Ferrari,9.0,14,1979
524,Ferrari,6.0,14,1979
392,Ferrari,0.0,37,1987
392,Ferrari,3.0,37,1987
525,Ferrari,6.0,7,1979
525,Ferrari,3.0,7,1979
526,Ferrari,9.0,46,1979
526,Ferrari,0.0,46,1979
527,Ferrari,0.0,25,1978
527,Ferrari,0.0,25,1978
528,Ferrari,9.0,36,1978
528,Ferrari,0.0,36,1978
529,Ferrari,0.0,30,1978
529,Ferrari,0.0,30,1978
530,Ferrari,9.0,43,1978
530,Ferrari,0.0,43,1978
531,Ferrari,0.0,6,1978
522,Ferrari,3.0,70,1979
522,Ferrari,6.0,70,1979
521,Ferrari,0.0,10,1979
521,Ferrari,3.0,10,1979
511,Ferrari,0.0,46,1980
512,Ferrari,0.0,25,1979
512,Ferrari,0.0,25,1979
513,Ferrari,2.0,18,1979
513,Ferrari,1.0,18,1979
514,Ferrari,9.0,30,1979
514,Ferrari,6.0,30,1979
515,Ferrari,9.0,43,1979
515,Ferrari,6.0,43,1979
569,Ferrari,0.0,20,1976
516,Ferrari,3.0,45,1979
517,Ferrari,9.0,40,1979
517,Ferrari,0.0,40,1979
518,Ferrari,9.0,6,1979
518,Ferrari,0.0,6,1979
519,Ferrari,6.0,41,1979
519,Ferrari,0.0,41,1979
393,Ferrari,0.0,34,1987
520,Ferrari,2.0,9,1979
520,Ferrari,0.0,9,1979
516,Ferrari,0.0,45,1979
744,Ferrari,0.0,14,1961
811,Ferrari,8.0,13,1953
746,Ferrari,6.0,25,1960
936,Ferrari,25.0,11,2015
936,Ferrari,0.0,11,2015
937,Ferrari,6.0,13,2015
937,Ferrari,0.0,13,2015
938,Ferrari,18.0,14,2015
938,Ferrari,10.0,14,2015
939,Ferrari,25.0,15,2015
939,Ferrari,15.0,15,2015
940,Ferrari,15.0,22,2015
940,Ferrari,12.0,22,2015
941,Ferrari,18.0,71,2015
934,Ferrari,4.0,9,2015
941,Ferrari,4.0,71,2015
942,Ferrari,0.0,69,2015
943,Ferrari,0.0,32,2015
943,Ferrari,0.0,32,2015
944,Ferrari,15.0,18,2015
944,Ferrari,12.0,18,2015
945,Ferrari,15.0,24,2015
945,Ferrari,12.0,24,2015
948,Ferrari,15.0,1,2016
948,Ferrari,0.0,1,2016
949,Ferrari,18.0,3,2016
949,Ferrari,0.0,3,2016
942,Ferrari,15.0,69,2015
950,Ferrari,18.0,17,2016
934,Ferrari,15.0,9,2015
933,Ferrari,12.0,70,2015
914,Ferrari,0.0,22,2014
914,Ferrari,0.0,22,2014
915,Ferrari,8.0,71,2014
915,Ferrari,2.0,71,2014
916,Ferrari,8.0,69,2014
916,Ferrari,0.0,69,2014
917,Ferrari,8.0,18,2014
917,Ferrari,6.0,18,2014
918,Ferrari,4.0,24,2014
918,Ferrari,2.0,24,2014
926,Ferrari,15.0,1,2015
933,Ferrari,0.0,70,2015
926,Ferrari,0.0,1,2015
927,Ferrari,12.0,2,2015
928,Ferrari,15.0,17,2015
928,Ferrari,12.0,17,2015
929,Ferrari,18.0,3,2015
929,Ferrari,10.0,3,2015
930,Ferrari,15.0,4,2015
930,Ferrari,10.0,4,2015
931,Ferrari,18.0,6,2015
931,Ferrari,8.0,6,2015
932,Ferrari,12.0,7,2015
932,Ferrari,10.0,7,2015
927,Ferrari,25.0,2,2015
950,Ferrari,10.0,17,2016
951,Ferrari,15.0,71,2016
951,Ferrari,0.0,71,2016
966,Ferrari,8.0,32,2016
967,Ferrari,10.0,18,2016
967,Ferrari,0.0,18,2016
968,Ferrari,15.0,24,2016
968,Ferrari,8.0,24,2016
969,Ferrari,25.0,1,2017
969,Ferrari,12.0,1,2017
970,Ferrari,18.0,17,2017
970,Ferrari,10.0,17,2017
971,Ferrari,25.0,3,2017
971,Ferrari,12.0,3,2017
966,Ferrari,10.0,32,2016
972,Ferrari,18.0,71,2017
973,Ferrari,18.0,4,2017
973,Ferrari,0.0,4,2017
974,Ferrari,25.0,6,2017
974,Ferrari,18.0,6,2017
975,Ferrari,12.0,7,2017
975,Ferrari,6.0,7,2017
976,Ferrari,12.0,73,2017
976,Ferrari,0.0,73,2017
977,Ferrari,18.0,70,2017
977,Ferrari,10.0,70,2017
978,Ferrari,15.0,9,2017
972,Ferrari,15.0,71,2017
965,Ferrari,0.0,69,2016
965,Ferrari,12.0,69,2016
964,Ferrari,10.0,22,2016
952,Ferrari,18.0,4,2016
952,Ferrari,15.0,4,2016
953,Ferrari,12.0,6,2016
953,Ferrari,0.0,6,2016
954,Ferrari,18.0,7,2016
954,Ferrari,8.0,7,2016
955,Ferrari,18.0,73,2016
955,Ferrari,12.0,73,2016
956,Ferrari,15.0,70,2016
956,Ferrari,0.0,70,2016
957,Ferrari,10.0,9,2016
957,Ferrari,2.0,9,2016
958,Ferrari,12.0,11,2016
958,Ferrari,8.0,11,2016
959,Ferrari,10.0,10,2016
959,Ferrari,8.0,10,2016
960,Ferrari,8.0,13,2016
960,Ferrari,2.0,13,2016
961,Ferrari,15.0,14,2016
961,Ferrari,12.0,14,2016
962,Ferrari,12.0,15,2016
962,Ferrari,10.0,15,2016
963,Ferrari,12.0,2,2016
963,Ferrari,0.0,2,2016
964,Ferrari,12.0,22,2016
913,Ferrari,4.0,15,2014
913,Ferrari,12.0,15,2014
912,Ferrari,0.0,14,2014
912,Ferrari,2.0,14,2014
870,Ferrari,2.0,11,2012
871,Ferrari,10.0,13,2012
871,Ferrari,0.0,13,2012
872,Ferrari,15.0,14,2012
872,Ferrari,12.0,14,2012
873,Ferrari,15.0,15,2012
873,Ferrari,4.0,15,2012
874,Ferrari,18.0,22,2012
874,Ferrari,0.0,22,2012
875,Ferrari,15.0,35,2012
875,Ferrari,12.0,35,2012
870,Ferrari,10.0,11,2012
876,Ferrari,18.0,68,2012
877,Ferrari,18.0,24,2012
877,Ferrari,6.0,24,2012
878,Ferrari,15.0,69,2012
878,Ferrari,12.0,69,2012
879,Ferrari,18.0,18,2012
879,Ferrari,15.0,18,2012
880,Ferrari,18.0,1,2013
880,Ferrari,12.0,1,2013
881,Ferrari,10.0,2,2013
881,Ferrari,0.0,2,2013
882,Ferrari,25.0,17,2013
876,Ferrari,8.0,68,2012
869,Ferrari,0.0,10,2012
869,Ferrari,25.0,10,2012
868,Ferrari,12.0,9,2012
856,Ferrari,10.0,35,2011
856,Ferrari,8.0,35,2011
857,Ferrari,15.0,68,2011
857,Ferrari,0.0,68,2011
858,Ferrari,18.0,24,2011
858,Ferrari,10.0,24,2011
859,Ferrari,12.0,18,2011
859,Ferrari,10.0,18,2011
860,Ferrari,10.0,1,2012
860,Ferrari,0.0,1,2012
861,Ferrari,25.0,2,2012
861,Ferrari,0.0,2,2012
862,Ferrari,2.0,17,2012
862,Ferrari,0.0,17,2012
863,Ferrari,6.0,3,2012
863,Ferrari,2.0,3,2012
864,Ferrari,18.0,4,2012
864,Ferrari,0.0,4,2012
865,Ferrari,15.0,6,2012
865,Ferrari,8.0,6,2012
866,Ferrari,10.0,7,2012
866,Ferrari,1.0,7,2012
867,Ferrari,25.0,12,2012
867,Ferrari,0.0,12,2012
868,Ferrari,18.0,9,2012
882,Ferrari,8.0,17,2013
978,Ferrari,6.0,9,2017
883,Ferrari,4.0,3,2013
884,Ferrari,25.0,4,2013
900,Ferrari,12.0,1,2014
900,Ferrari,6.0,1,2014
901,Ferrari,12.0,2,2014
901,Ferrari,0.0,2,2014
902,Ferrari,2.0,3,2014
902,Ferrari,1.0,3,2014
903,Ferrari,15.0,17,2014
903,Ferrari,4.0,17,2014
904,Ferrari,8.0,4,2014
904,Ferrari,6.0,4,2014
905,Ferrari,12.0,6,2014
899,Ferrari,6.0,18,2013
905,Ferrari,0.0,6,2014
906,Ferrari,1.0,7,2014
907,Ferrari,10.0,70,2014
907,Ferrari,1.0,70,2014
908,Ferrari,8.0,9,2014
908,Ferrari,0.0,9,2014
909,Ferrari,10.0,10,2014
909,Ferrari,0.0,10,2014
910,Ferrari,18.0,11,2014
910,Ferrari,8.0,11,2014
911,Ferrari,12.0,13,2014
911,Ferrari,6.0,13,2014
906,Ferrari,8.0,7,2014
899,Ferrari,15.0,18,2013
898,Ferrari,0.0,69,2013
898,Ferrari,10.0,69,2013
884,Ferrari,15.0,4,2013
885,Ferrari,6.0,6,2013
885,Ferrari,0.0,6,2013
886,Ferrari,18.0,7,2013
886,Ferrari,4.0,7,2013
887,Ferrari,15.0,9,2013
887,Ferrari,8.0,9,2013
888,Ferrari,12.0,20,2013
888,Ferrari,0.0,20,2013
890,Ferrari,10.0,11,2013
890,Ferrari,4.0,11,2013
891,Ferrari,18.0,13,2013
891,Ferrari,6.0,13,2013
892,Ferrari,18.0,14,2013
892,Ferrari,12.0,14,2013
893,Ferrari,18.0,15,2013
893,Ferrari,8.0,15,2013
894,Ferrari,8.0,35,2013
894,Ferrari,2.0,35,2013
895,Ferrari,12.0,22,2013
895,Ferrari,1.0,22,2013
896,Ferrari,12.0,68,2013
896,Ferrari,0.0,68,2013
897,Ferrari,10.0,24,2013
897,Ferrari,4.0,24,2013
883,Ferrari,0.0,3,2013
855,Ferrari,6.0,22,2011
979,Ferrari,25.0,11,2017
980,Ferrari,18.0,13,2017
1055,Ferrari,6.0,4,2021
1056,Ferrari,18.0,6,2021
1056,Ferrari,0.0,6,2021
1057,Ferrari,12.0,73,2021
1057,Ferrari,4.0,73,2021
1059,Ferrari,0.0,34,2021
1059,Ferrari,0.0,34,2021
1058,Ferrari,8.0,70,2021
1058,Ferrari,6.0,70,2021
1060,Ferrari,10.0,70,2021
1060,Ferrari,4.0,70,2021
1055,Ferrari,12.0,4,2021
1061,Ferrari,18.0,9,2021
1062,Ferrari,15.0,11,2021
1062,Ferrari,0.0,11,2021
1063,Ferrari,2.0,13,2021
1063,Ferrari,0.5,13,2021
1064,Ferrari,10.0,39,2021
1064,Ferrari,6.0,39,2021
1065,Ferrari,12.0,14,2021
1065,Ferrari,8.0,14,2021
1066,Ferrari,15.0,71,2021
1066,Ferrari,0.0,71,2021
1067,Ferrari,12.0,5,2021
1061,Ferrari,8.0,9,2021
1067,Ferrari,4.0,5,2021
1054,Ferrari,0.0,75,2021
1053,Ferrari,10.0,21,2021
1037,Ferrari,0.0,13,2020
1038,Ferrari,0.0,14,2020
1038,Ferrari,0.0,14,2020
1039,Ferrari,4.0,76,2020
1039,Ferrari,1.0,76,2020
1040,Ferrari,8.0,71,2020
1040,Ferrari,0.0,71,2020
1041,Ferrari,6.0,20,2020
1041,Ferrari,0.0,20,2020
1042,Ferrari,12.0,75,2020
1042,Ferrari,1.0,75,2020
1054,Ferrari,8.0,75,2021
1043,Ferrari,10.0,21,2020
1044,Ferrari,15.0,5,2020
1044,Ferrari,12.0,5,2020
1045,Ferrari,1.0,3,2020
1045,Ferrari,0.0,3,2020
1046,Ferrari,0.0,3,2020
1046,Ferrari,0.0,3,2020
1047,Ferrari,0.0,24,2020
1047,Ferrari,0.0,24,2020
1052,Ferrari,8.0,3,2021
1052,Ferrari,4.0,3,2021
1053,Ferrari,12.0,21,2021
1043,Ferrari,0.0,21,2020
1069,Ferrari,12.0,69,2021
1069,Ferrari,6.0,69,2021
1070,Ferrari,10.0,32,2021
1084,Ferrari,25.0,70,2022
1084,Ferrari,0.0,70,2022
1085,Ferrari,11.0,34,2022
1085,Ferrari,0.0,34,2022
1086,Ferrari,12.0,11,2022
1086,Ferrari,8.0,11,2022
1087,Ferrari,15.0,13,2022
1087,Ferrari,8.0,13,2022
1088,Ferrari,15.0,39,2022
1088,Ferrari,4.0,39,2022
1089,Ferrari,18.0,14,2022
1083,Ferrari,12.0,9,2022
1089,Ferrari,12.0,14,2022
1091,Ferrari,15.0,15,2022
1092,Ferrari,15.0,22,2022
1092,Ferrari,0.0,22,2022
1093,Ferrari,15.0,69,2022
1093,Ferrari,0.0,69,2022
1094,Ferrari,10.0,32,2022
1094,Ferrari,8.0,32,2022
1095,Ferrari,15.0,18,2022
1095,Ferrari,12.0,18,2022
1096,Ferrari,18.0,24,2022
1096,Ferrari,12.0,24,2022
1091,Ferrari,18.0,15,2022
1083,Ferrari,25.0,9,2022
1082,Ferrari,10.0,7,2022
1082,Ferrari,19.0,7,2022
